,floor,price,size,exterior,rooms,bathrooms,latitude,longitude,hasLift,priceByArea
3089,3,990.0,40.0,0,0.0,1,41.3831633,2.1795089,1,25.0
3090,0,2200.0,217.0,0,4.0,2,41.2443421,1.7956523,0,10.0
3091,0,3000.0,300.0,0,5.0,3,41.5756029,2.4850741,0,10.0
3092,2,1800.0,89.0,1,3.0,1,41.4029235,2.1364424,1,20.0
3093,6,2500.0,130.0,1,2.0,2,41.3943176,2.1861397,1,19.0
3094,4,1300.0,70.0,1,3.0,1,41.3848932,2.1844628,1,19.0
3095,0,3000.0,240.0,0,3.0,2,41.3853165,2.0849131,0,13.0
3096,0,1950.0,185.0,0,4.0,3,41.5222527,2.3760534,0,11.0
3097,0,4000.0,315.0,0,3.0,4,41.4617499,2.0726693,0,13.0
3098,2,5500.0,200.0,1,3.0,2,41.3960807,2.1621277,1,28.0
3099,2,1950.0,95.0,1,2.0,1,41.3841448,2.1776199,0,21.0
3100,4,5800.0,178.0,0,3.0,3,41.3924008,2.1606898,1,33.0
3101,3,2700.0,171.0,1,3.0,2,41.3883794,2.1640758,1,16.0
3102,4,1650.0,100.0,1,3.0,2,41.4122936,2.1659803,1,17.0
3103,3,1500.0,34.0,1,1.0,1,41.3892109,2.1844936,1,44.0
3104,4,1900.0,97.0,1,3.0,2,41.3989866,2.1661943,1,20.0
3105,6,2400.0,100.0,0,3.0,2,41.404416,2.2111807,1,24.0
3107,0,3000.0,250.0,0,4.0,5,41.2486919,1.7999121,0,12.0
3108,5,2800.0,110.0,1,3.0,3,41.384686,2.1750636,1,25.0
3109,3,1750.0,110.0,1,2.0,2,41.3885557,2.1653521,1,16.0
3111,0,1800.0,75.0,0,3.0,1,41.37337,2.09773,0,24.0
3112,8,1525.0,110.0,1,4.0,2,41.3794599,2.1169377,1,14.0
3113,2,3200.0,186.0,1,4.0,2,41.3939631,2.1602835,1,17.0
3114,8,2550.0,111.0,1,2.0,1,41.3950208,2.1949294,1,23.0
3115,1,1300.0,60.0,1,3.0,1,41.3918226,2.1897968,1,22.0
3116,7,4000.0,255.0,1,3.0,4,41.393967,2.1402174,1,16.0
3117,4,675.0,100.0,1,4.0,1,41.4890464,2.1448139,1,7.0
3118,1,3500.0,207.0,0,5.0,3,41.3995628,2.1601535,1,17.0
3119,4,4500.0,140.0,0,2.0,2,41.3924269,2.1674326,1,32.0
3120,0,750.0,150.0,0,4.0,2,41.29662,1.77621,0,5.0
3121,0,1700.0,54.0,0,1.0,1,41.3891136,2.1599686,0,31.0
3122,5,2200.0,120.0,1,4.0,2,41.4010313,2.1281812,1,18.0
3123,5,850.0,100.0,1,4.0,1,41.4958858,2.1298969,1,9.0
3124,2,2000.0,165.0,0,5.0,3,41.3968753,2.1512696,1,12.0
3125,0,3900.0,160.0,0,2.0,2,41.4058498,2.1264719,0,24.0
3126,0,1600.0,74.0,0,2.0,2,41.4069988,2.2077532,0,22.0
3127,2,800.0,56.0,1,2.0,1,41.3702343,2.1539485,1,14.0
3128,6,1200.0,73.0,1,4.0,1,41.4092516,2.174323,1,16.0
3129,5,4400.0,180.0,1,4.0,2,41.3900517,2.1625631,1,24.0
3130,2,1350.0,115.0,1,5.0,2,41.380211,2.1672991,1,12.0
3131,1,750.0,50.0,1,0.0,1,41.379913,2.1737562,1,15.0
3132,0,990.0,15.0,0,0.0,1,41.3817212,2.1724609,0,66.0
3133,0,1600.0,160.0,0,4.0,2,41.53197,1.99043,0,10.0
3134,9,1300.0,69.0,1,3.0,1,41.4042202,2.1615394,1,19.0
3135,2,2000.0,155.0,1,2.0,2,41.3932773,2.1752897,1,13.0
3136,21,3500.0,125.0,1,3.0,2,41.405664,2.2166561,1,28.0
3137,0,5500.0,246.0,0,4.0,4,41.4036676,2.1296085,0,22.0
3138,6,1299.0,54.0,1,1.0,1,41.3939132,2.1669377,1,24.0
3139,4,1500.0,100.0,1,2.0,2,41.3934417,2.166315,1,15.0
3140,6,1700.0,100.0,1,2.0,2,41.393488,2.1406273,1,17.0
3141,2,700.0,35.0,1,1.0,1,41.378135,2.1906972,0,20.0
3142,1,1400.0,55.0,1,2.0,1,41.4069332,2.153452,1,25.0
3144,7,3400.0,250.0,1,4.0,2,41.3927803,2.1456131,1,14.0
3145,1,2800.0,120.0,1,4.0,2,41.3918726,2.1425733,1,23.0
3146,2,1500.0,72.0,1,2.0,2,41.372003,2.1568524,1,21.0
3147,1,3360.0,115.0,0,3.0,2,41.4132708,2.1273591,0,29.0
3148,5,2800.0,175.0,1,5.0,3,41.3834941,2.1073048,1,16.0
3149,1,1000.0,60.0,1,2.0,1,41.373311,2.1539366,0,17.0
3150,4,1400.0,90.0,1,4.0,2,41.4045915,2.1785194,1,16.0
3151,1,2900.0,300.0,1,5.0,2,41.3891256,2.1722476,1,10.0
3152,2,3640.0,115.0,1,3.0,2,41.4125708,2.1233591,1,32.0
3153,2,700.0,35.0,1,1.0,1,41.3793223,2.1912594,0,20.0
3154,0,1500.0,180.0,0,3.0,3,41.2394189,1.8177235,0,8.0
3155,5,800.0,75.0,1,3.0,1,41.4119392,2.1993589,1,11.0
3156,4,2000.0,85.0,1,2.0,2,41.3827218,2.1829272,1,24.0
3158,0,6265.0,240.0,0,5.0,3,41.41044,2.12144,0,26.0
3159,0,4200.0,435.0,0,5.0,5,41.2710002,1.9457091,0,10.0
3162,7,6000.0,280.0,1,5.0,3,41.3839502,2.1104343,1,21.0
3164,2,1000.0,50.0,1,2.0,1,41.4021346,2.1612991,0,20.0
3165,0,2700.0,325.0,0,5.0,4,41.52254,2.36336,0,8.0
3166,4,3950.0,200.0,1,3.0,3,41.4176119,2.1303137,1,20.0
3168,0,1200.0,222.0,0,4.0,3,41.6788703,2.455917,0,5.0
3169,1,3200.0,166.0,0,4.0,4,41.3944156,2.1973099,0,19.0
3170,0,2650.0,280.0,0,5.0,3,41.4293644,2.0944958,0,9.0
3171,0,2300.0,300.0,0,4.0,4,41.583909,2.5074799,0,8.0
3172,14,4500.0,95.0,0,3.0,2,41.4098841,2.2178492,1,47.0
3173,0,2400.0,160.0,0,3.0,2,41.2490367,1.8278816,0,15.0
3174,0,2500.0,300.0,0,5.0,3,41.5585523,2.4734889,0,8.0
3175,0,3800.0,500.0,0,5.0,5,41.5050721,2.0905581,0,8.0
3176,2,1400.0,96.0,1,2.0,1,41.3827841,2.1815938,1,15.0
3177,0,5000.0,400.0,0,6.0,6,41.4510788,2.0490919,0,13.0
3178,0,2500.0,190.0,0,4.0,3,41.2695832,1.9456499,0,13.0
3179,4,4500.0,348.0,1,3.0,4,41.3939562,2.1109812,1,13.0
3180,3,2500.0,220.0,1,4.0,3,41.401688,2.1309494,1,11.0
3181,1,850.0,55.0,1,0.0,1,41.3832283,2.1798999,1,15.0
3182,9,2750.0,130.0,1,3.0,2,41.4012008,2.2102927,1,21.0
3183,0,1600.0,160.0,0,4.0,2,41.4264394,1.967375,0,10.0
3184,1,3200.0,225.0,1,5.0,4,41.402833,2.144908,1,14.0
3185,0,2200.0,310.0,0,4.0,3,41.47427,2.28924,0,7.0
3186,0,4500.0,660.0,0,6.0,4,41.47134,2.0740091,0,7.0
3187,2,2200.0,171.0,1,3.0,3,41.3853359,2.1573492,1,13.0
3188,1,1650.0,92.0,1,3.0,1,41.4097513,2.1814846,1,18.0
3189,3,850.0,75.0,1,3.0,2,41.2420339,1.8188338,1,11.0
3190,1,1700.0,100.0,1,3.0,2,41.2329908,1.8115408,1,17.0
3191,4,1800.0,126.0,1,4.0,2,41.4000648,2.1638244,1,14.0
3192,0,3000.0,300.0,0,5.0,4,41.24391,1.83084,0,10.0
3193,0,1800.0,170.0,0,3.0,2,41.2355373,1.8248536,0,11.0
3194,0,1610.0,200.0,0,3.0,2,41.2391851,1.807686,0,8.0
3195,3,1000.0,80.0,1,2.0,1,41.239445,1.807518,1,13.0
3196,1,1300.0,77.0,0,3.0,2,41.4708273,2.0916887,1,17.0
3197,0,5000.0,750.0,0,6.0,4,41.5289965,2.3754083,0,7.0
3198,4,5000.0,280.0,1,3.0,3,41.3951991,2.1153785,1,18.0
3200,2,1340.0,81.0,1,3.0,2,41.4708273,2.0916887,1,17.0
3201,1,2500.0,120.0,1,4.0,2,41.3789675,2.1770163,0,21.0
3202,2,2500.0,160.0,1,4.0,2,41.4706028,2.0672815,1,16.0
3203,0,2800.0,400.0,0,4.0,3,41.4816296,2.3014476,0,7.0
3204,0,5900.0,395.0,0,4.0,4,41.3895127,2.1226026,0,15.0
3206,0,3800.0,360.0,0,5.0,4,41.2760391,1.9641801,0,11.0
3207,2,1850.0,70.0,1,3.0,2,41.4018129,2.203008,1,26.0
3208,1,3800.0,200.0,1,4.0,3,41.4054866,2.1422669,1,19.0
3209,5,850.0,60.0,0,2.0,1,41.3811654,2.1641202,0,14.0
3210,2,1250.0,120.0,1,4.0,2,41.3773283,2.1644,1,10.0
3211,5,2000.0,96.0,1,3.0,2,41.3980584,2.2063091,1,21.0
3213,1,1550.0,60.0,1,2.0,2,41.38372,2.1723963,0,26.0
3214,4,1400.0,87.0,0,2.0,2,41.3945346,2.1655822,1,16.0
3215,2,1590.0,120.0,1,2.0,2,41.233991,1.8317052,0,13.0
3216,1,1500.0,130.0,1,4.0,2,41.3779872,2.1148816,1,12.0
3218,0,1490.0,90.0,1,2.0,1,41.2340394,1.8293129,0,17.0
3219,1,1600.0,60.0,1,2.0,2,41.3823216,2.1737375,0,27.0
3221,3,1450.0,120.0,1,3.0,2,41.4091798,2.1843703,1,12.0
3222,5,1800.0,240.0,1,5.0,3,41.4822455,2.3134706,1,8.0
3223,0,2200.0,250.0,0,4.0,3,41.2517655,1.8272504,0,9.0
3224,6,1500.0,125.0,1,3.0,2,41.41341,2.22368,1,12.0
3225,1,950.0,60.0,1,2.0,1,41.3836392,2.1570732,1,16.0
3226,6,800.0,60.0,1,3.0,1,41.4426909,2.1881994,1,13.0
3227,0,1300.0,71.0,1,2.0,1,41.40669,2.20336,1,18.0
3228,4,1400.0,112.0,1,3.0,2,41.4074082,2.2015325,1,13.0
3229,3,2575.0,130.0,1,4.0,2,41.3876636,2.1643192,1,20.0
3230,0,5700.0,700.0,0,7.0,7,41.4742969,2.2602782,0,8.0
3231,1,2100.0,95.0,1,2.0,2,41.3824006,2.1762712,1,22.0
3232,0,5700.0,650.0,0,7.0,6,41.479616,2.2647042,0,9.0
3233,4,720.0,150.0,0,5.0,2,41.54753,2.45104,1,5.0
3234,0,800.0,70.0,1,2.0,1,41.2367307,1.8145457,1,11.0
3236,0,2300.0,210.0,0,4.0,4,41.24178,1.80735,0,11.0
3237,0,5900.0,500.0,0,5.0,5,41.4106839,2.1139589,0,12.0
3238,1,1300.0,200.0,1,5.0,3,41.5589858,2.0093994,1,7.0
3239,0,5500.0,200.0,0,5.0,4,41.4083838,2.114836,0,28.0
3240,1,950.0,80.0,1,2.0,2,41.5382654,2.4452328,1,12.0
3241,3,2000.0,96.0,1,3.0,2,41.4012584,2.2061091,1,21.0
3242,0,1800.0,89.0,1,3.0,2,41.3912423,2.1426214,1,20.0
3243,1,790.0,105.0,1,3.0,2,41.3865495,1.9320279,1,8.0
3244,1,630.0,67.0,1,4.0,2,41.5374652,1.8723917,1,9.0
3245,3,1050.0,85.0,1,2.0,1,41.4746549,2.0670858,1,12.0
3246,1,3150.0,240.0,0,6.0,2,41.3983335,2.1547187,1,13.0
3247,2,850.0,45.0,1,2.0,1,41.3772921,2.1629029,0,19.0
3248,2,2900.0,185.0,1,8.0,2,41.3919512,2.1476684,1,16.0
3249,0,1690.0,130.0,1,3.0,3,41.2339184,1.8269455,0,13.0
3250,2,1800.0,214.0,1,2.0,3,41.3946405,2.1411972,1,8.0
3251,9,4800.0,250.0,1,4.0,2,41.3933503,2.1390091,1,19.0
3252,0,2100.0,172.0,0,4.0,2,41.4679258,2.0657345,0,12.0
3253,5,2500.0,96.0,1,2.0,2,41.3917452,2.1649003,1,26.0
3254,4,3500.0,172.0,1,3.0,2,41.394801,2.168488,1,20.0
3255,0,1490.0,85.0,0,2.0,2,41.4016955,2.1433168,1,18.0
3257,3,700.0,60.0,1,2.0,1,41.3683497,2.1248688,1,12.0
3258,1,2300.0,145.0,0,4.0,2,41.3976851,2.1483935,1,16.0
3259,1,725.0,115.0,1,4.0,1,41.5568007,2.0985522,1,6.0
3260,4,650.0,65.0,1,3.0,1,41.5898734,2.5783886,1,10.0
3262,0,1500.0,300.0,0,6.0,4,41.63286,1.8608,0,5.0
3264,1,1100.0,80.0,1,2.0,2,41.3736916,2.1688973,0,14.0
3265,1,930.0,90.0,1,3.0,2,41.5422688,2.1024476,1,10.0
3266,0,675.0,65.0,0,2.0,1,41.3717379,2.1167187,0,10.0
3267,0,2250.0,178.0,0,4.0,4,41.2674566,1.9743422,0,13.0
3268,0,2000.0,120.0,0,4.0,2,41.2664476,1.9909356,0,17.0
3269,2,890.0,64.0,1,3.0,1,41.3793919,2.1633779,0,14.0
3270,8,4800.0,250.0,1,4.0,3,41.3944503,2.1358091,1,19.0
3271,5,2500.0,100.0,1,2.0,2,41.3932608,2.1670633,1,25.0
3272,1,1950.0,85.0,1,3.0,2,41.4077044,2.1469227,1,23.0
3273,2,1880.0,65.0,1,2.0,2,41.4043251,2.1351336,0,29.0
3274,3,1300.0,85.0,0,3.0,2,41.3935203,2.1462293,1,15.0
3275,2,1300.0,88.0,1,2.0,2,41.4044963,2.2042232,0,15.0
3276,0,1950.0,140.0,1,3.0,3,41.4071467,2.1461403,1,14.0
3277,3,2800.0,120.0,1,3.0,2,41.4035235,2.1351667,1,23.0
3278,5,2100.0,80.0,1,3.0,2,41.3929356,2.1805702,1,26.0
3279,3,1150.0,75.0,1,2.0,1,41.3902799,2.1531324,1,15.0
3280,4,1500.0,80.0,1,2.0,2,41.3913417,2.166315,1,19.0
3282,1,4000.0,250.0,1,5.0,3,41.3973093,2.1388409,1,16.0
3283,1,1800.0,85.0,1,3.0,2,41.3766274,2.1726357,0,21.0
3284,2,1000.0,60.0,1,2.0,1,41.3856611,2.1855945,0,17.0
3285,1,1100.0,80.0,1,3.0,2,41.4000593,2.1554677,1,14.0
3286,4,1700.0,126.0,1,4.0,2,41.3997268,2.1610321,1,13.0
3287,2,6000.0,240.0,1,5.0,5,41.3977894,2.1168393,1,25.0
3288,0,2200.0,300.0,0,4.0,2,41.5007215,2.0898804,0,7.0
3289,1,1300.0,85.0,1,3.0,2,41.3972627,2.1951546,1,15.0
3290,4,900.0,58.0,1,1.0,1,41.3836585,2.1828882,0,16.0
3291,4,1100.0,70.0,1,2.0,1,41.3845684,2.1680551,1,16.0
3292,0,1000.0,140.0,0,3.0,2,41.275774,1.7298872,0,7.0
3293,2,750.0,120.0,1,3.0,2,41.4898482,2.1373819,1,6.0
3294,1,1200.0,110.0,1,2.0,2,41.3806634,2.1352435,1,11.0
3295,0,1850.0,150.0,1,0.0,2,41.3969564,2.2011408,0,12.0
3296,3,1200.0,47.0,0,1.0,1,41.3845043,2.1566384,1,26.0
3297,0,1350.0,250.0,0,4.0,2,41.6192549,1.9916693,0,5.0
3298,4,1100.0,77.0,1,2.0,1,41.3765071,2.1420249,1,14.0
3299,0,2500.0,276.0,0,4.0,4,41.4851518,2.3147494,0,9.0
3300,0,795.0,70.0,1,2.0,1,41.5559935,2.0209404,0,11.0
3301,4,2800.0,170.0,1,5.0,3,41.3874633,2.1721111,1,16.0
3302,0,2100.0,80.0,0,3.0,2,41.3929356,2.1805702,1,26.0
3303,2,680.0,110.0,1,4.0,2,41.5572893,2.0172264,0,6.0
3304,3,1000.0,65.0,0,3.0,1,41.3596028,2.1386178,1,15.0
3305,1,1125.0,73.0,0,3.0,2,41.3796696,2.1358374,1,15.0
3306,2,1650.0,45.0,1,1.0,1,41.4043251,2.1351336,0,37.0
3307,0,5500.0,836.0,0,7.0,7,41.4922782,2.2937533,0,7.0
3308,0,3000.0,380.0,0,5.0,4,41.5287319,2.3907256,0,8.0
3309,4,800.0,90.0,1,4.0,1,41.4493575,2.2070813,0,9.0
3310,1,2000.0,150.0,1,4.0,2,41.3982094,2.1426952,1,13.0
3311,4,1200.0,82.0,1,3.0,2,41.4347687,2.1843483,1,15.0
3312,6,3700.0,160.0,1,3.0,2,41.3912483,2.1639141,1,23.0
3313,5,1200.0,88.0,1,3.0,2,41.3993196,2.1832748,1,14.0
3315,2,950.0,110.0,1,3.0,2,41.4429234,2.2408167,0,9.0
3316,0,890.0,40.0,0,1.0,1,41.3883881,2.1821986,0,22.0
3317,4,1600.0,65.0,1,2.0,1,41.3840263,2.1864959,1,25.0
3318,5,1950.0,85.0,1,2.0,1,41.3921602,2.1672548,1,23.0
3319,5,2175.0,110.0,1,4.0,1,41.3919281,2.1758259,1,20.0
3320,3,3000.0,235.0,0,4.0,3,41.3899724,2.1669063,1,13.0
3321,3,3000.0,235.0,0,4.0,2,41.3907724,2.1662063,1,13.0
3322,0,3500.0,573.0,0,6.0,4,41.3896848,2.0739683,0,6.0
3323,2,755.0,118.0,1,3.0,2,41.67676,2.3973,1,6.0
3324,1,900.0,70.0,1,2.0,1,41.4065691,2.1847153,0,13.0
3325,5,995.0,80.0,1,3.0,2,41.4223739,2.1733557,1,12.0
3327,1,750.0,50.0,1,1.0,1,41.4198443,2.1413598,1,15.0
3328,2,900.0,50.0,1,2.0,1,41.4038179,2.1440123,1,18.0
3329,3,925.0,50.0,1,2.0,1,41.4038179,2.1440123,1,19.0
3330,2,1550.0,100.0,1,2.0,1,41.3878413,2.1834848,0,16.0
3331,3,1200.0,82.0,1,3.0,1,41.3979815,2.1717299,1,15.0
3332,5,1700.0,126.0,0,3.0,1,41.4007225,2.1638903,1,13.0
3333,3,1850.0,67.0,0,2.0,1,41.3908128,2.1685409,1,28.0
3335,1,2300.0,140.0,1,4.0,3,41.3982663,2.134519,1,16.0
3336,0,3450.0,354.0,0,5.0,5,41.4121297,2.1030645,0,10.0
3337,4,3900.0,166.0,1,3.0,3,41.3938799,2.1595999,1,23.0
3338,2,800.0,52.0,0,0.0,1,41.382905,2.1751623,0,15.0
3339,4,850.0,50.0,0,0.0,1,41.3832641,2.1755553,0,17.0
3340,1,890.0,45.0,1,1.0,1,41.3857432,2.1646052,1,20.0
3341,5,1650.0,90.0,0,2.0,1,41.39122,2.13629,1,18.0
3342,0,2079.0,365.0,0,4.0,2,41.5410118,2.087958,0,6.0
3343,0,2079.0,365.0,0,4.0,2,41.5410118,2.087958,0,6.0
3344,0,2397.0,405.0,0,4.0,2,41.5410118,2.087958,0,6.0
3345,0,2324.0,386.0,0,4.0,2,41.5410118,2.087958,0,6.0
3346,0,2188.0,400.0,0,4.0,2,41.5410118,2.087958,0,5.0
3347,0,2319.0,384.0,0,4.0,2,41.5410118,2.087958,0,6.0
3348,0,1936.0,365.0,0,4.0,2,41.5410118,2.087958,0,5.0
3349,0,1936.0,365.0,0,4.0,2,41.5410118,2.087958,0,5.0
3351,3,650.0,47.0,1,3.0,1,41.4598904,2.2411423,0,14.0
3352,0,1600.0,105.0,1,2.0,1,41.4063332,2.155452,1,15.0
3353,0,850.0,117.0,1,3.0,2,41.50027,2.0379,1,7.0
3354,14,3900.0,115.0,0,3.0,2,41.4079841,2.2178492,1,34.0
3355,0,2980.0,100.0,1,2.0,2,41.4119081,2.1270705,1,30.0
3356,1,1400.0,126.0,0,4.0,1,41.3981386,2.1447631,1,11.0
3357,0,700.0,80.0,0,4.0,1,41.3709995,2.1008278,0,9.0
3358,0,2000.0,65.0,0,3.0,2,41.3794647,2.1889896,1,31.0
3359,0,3500.0,220.0,0,6.0,2,41.2692569,1.9921552,0,16.0
3360,0,1690.0,55.0,0,1.0,1,41.3827741,2.1713794,0,31.0
3361,0,4150.0,160.0,0,3.0,2,41.3815579,2.1810173,1,26.0
3362,0,4150.0,160.0,0,3.0,2,41.3802579,2.1850173,1,26.0
3363,2,1500.0,73.0,0,1.0,2,41.4025443,2.1651484,1,21.0
3364,0,1600.0,40.0,0,2.0,1,41.4206187,2.1652229,0,40.0
3366,1,2900.0,240.0,1,6.0,3,41.3887713,2.1764338,1,12.0
3367,0,2500.0,55.0,0,2.0,1,41.4043578,2.1650089,1,45.0
3368,0,3050.0,100.0,0,3.0,2,41.3833703,2.1845965,0,31.0
3369,0,1500.0,50.0,0,1.0,1,41.3888242,2.175248,0,30.0
3370,0,3050.0,105.0,0,2.0,2,41.3801579,2.1834173,0,29.0
3371,0,1250.0,40.0,1,1.0,1,41.3990856,2.1712534,0,31.0
3372,0,2000.0,90.0,0,2.0,2,41.3821811,2.1781085,1,22.0
3373,0,1500.0,55.0,0,1.0,1,41.3837157,2.171002,1,27.0
3374,0,2200.0,70.0,0,2.0,1,41.3776162,2.1810844,0,31.0
3375,0,750.0,240.0,0,4.0,3,41.7523185,2.1185,0,3.0
3376,2,2000.0,75.0,0,2.0,1,41.3760162,2.1779844,0,27.0
3377,2,1600.0,64.0,0,2.0,2,41.3998443,2.1668484,1,25.0
3378,2,1400.0,65.0,0,1.0,2,41.4016443,2.1668484,1,22.0
3379,2,1400.0,71.0,0,1.0,2,41.3997443,2.1668484,1,20.0
3380,5,2600.0,206.0,1,4.0,3,41.3943306,2.156126,1,13.0
3381,7,1800.0,60.0,1,1.0,1,41.3866555,2.1460279,1,30.0
3382,2,650.0,45.0,1,2.0,1,41.381325,2.1888357,0,14.0
3383,2,1150.0,67.0,1,2.0,1,41.3811158,2.1387574,1,17.0
3384,0,3000.0,55.0,0,1.0,1,41.4018724,2.1669028,1,55.0
3385,0,1100.0,30.0,0,1.0,1,41.3787272,2.1904972,0,37.0
3386,0,1400.0,43.0,0,1.0,1,41.3793362,2.1641803,0,33.0
3387,0,2000.0,77.0,0,1.0,1,41.393316,2.2001923,0,26.0
3388,0,1800.0,50.0,0,1.0,1,41.3819897,2.1730826,0,36.0
3389,0,2200.0,135.0,1,2.0,2,41.3861279,2.1777955,0,16.0
3390,0,1600.0,43.0,0,1.0,1,41.3827915,2.1691915,0,37.0
3391,0,1350.0,80.0,0,2.0,2,41.3709644,2.1657098,1,17.0
3392,0,2500.0,95.0,0,3.0,2,41.405879,2.1710061,0,26.0
3393,0,1100.0,375.0,0,4.0,2,41.31892,1.72331,0,3.0
3394,0,3360.0,115.0,0,3.0,2,41.4139849,2.1224421,1,29.0
3395,0,3115.0,115.0,0,3.0,2,41.4108849,2.1261421,1,27.0
3397,0,2600.0,150.0,1,2.0,2,41.399256,2.1599099,0,17.0
3398,1,4150.0,160.0,0,3.0,2,41.3805367,2.1806949,0,26.0
3399,0,1800.0,80.0,0,3.0,2,41.3848356,2.1799703,1,23.0
3400,0,3600.0,125.0,0,3.0,2,41.3795703,2.1846965,1,29.0
3401,0,3000.0,310.0,0,4.0,3,41.4612148,2.0438388,0,10.0
3402,0,4150.0,160.0,0,3.0,2,41.3808584,2.1846909,1,26.0
3403,0,4150.0,140.0,0,3.0,2,41.3809579,2.1810173,1,30.0
3404,0,4500.0,300.0,0,4.0,3,41.2664438,2.0250547,0,15.0
3405,0,4500.0,500.0,0,4.0,4,41.2854111,1.9737235,0,9.0
3406,6,1800.0,80.0,1,3.0,2,41.3848226,2.157203,1,23.0
3408,2,2098.0,100.0,1,2.0,2,41.4108081,2.1270705,1,21.0
3409,1,1600.0,65.0,1,2.0,1,41.3870157,2.174502,1,25.0
3410,0,1600.0,70.0,0,2.0,1,41.3782822,2.1781989,1,23.0
3411,0,2400.0,160.0,0,3.0,2,41.2489435,1.8192727,0,15.0
3413,0,1250.0,40.0,0,1.0,1,41.3787674,2.1673188,0,31.0
3414,1,2200.0,138.0,1,2.0,3,41.3837007,2.1865287,1,16.0
3415,0,1850.0,45.0,0,1.0,1,41.3836822,2.1571777,0,41.0
3417,5,2500.0,90.0,0,2.0,2,41.4006177,2.1518367,1,28.0
3418,0,2250.0,65.0,0,2.0,1,41.3836822,2.1561777,0,35.0
3419,0,3000.0,90.0,1,4.0,2,41.3861817,2.1419155,0,33.0
3420,0,2300.0,50.0,1,1.0,1,41.3876837,2.1439863,0,46.0
3421,2,3000.0,65.0,1,2.0,1,41.3760107,2.1544927,0,46.0
3422,0,1800.0,60.0,0,1.0,1,41.4101328,2.1825079,0,30.0
3423,4,2250.0,50.0,1,1.0,1,41.378078,2.1398123,0,45.0
3424,2,2250.0,50.0,1,2.0,1,41.3824918,2.1507294,0,45.0
3425,1,2300.0,65.0,0,3.0,1,41.3748542,2.165794,0,35.0
3426,2,2750.0,75.0,1,3.0,1,41.3767733,2.1524731,1,37.0
3427,3,1400.0,90.0,1,4.0,1,41.3815303,2.1744066,0,16.0
3428,0,2500.0,135.0,1,3.0,2,41.44618,2.08494,1,19.0
3429,0,2250.0,60.0,1,2.0,1,41.4105328,2.1785079,0,38.0
3430,0,1595.0,100.0,1,2.0,1,41.3844826,2.1538558,1,16.0
3431,0,950.0,40.0,0,1.0,1,41.3840342,2.1839864,0,24.0
3432,0,880.0,128.0,0,5.0,2,41.5331034,2.1820287,1,7.0
3433,0,1350.0,82.0,0,1.0,1,41.3998789,2.1615836,0,16.0
3434,4,2800.0,77.0,0,1.0,1,41.3890684,2.1631743,1,36.0
3436,4,1090.0,70.0,1,2.0,1,41.3784919,2.1548748,1,16.0
3438,0,2550.0,135.0,0,2.0,2,41.3800703,2.1806965,0,19.0
3439,0,2450.0,50.0,0,1.0,1,41.3820703,2.1846965,0,49.0
3440,0,2100.0,50.0,0,1.0,1,41.3817579,2.1810173,0,42.0
3441,0,2300.0,80.0,0,2.0,2,41.3945603,2.1632762,0,29.0
3442,0,1250.0,66.0,0,1.0,1,41.3796645,2.1746183,1,19.0
3443,1,4550.0,170.0,0,4.0,3,41.4112849,2.1261421,1,27.0
3444,0,2700.0,60.0,1,3.0,1,41.3831096,2.1836345,0,45.0
3445,4,3000.0,105.0,1,2.0,2,41.3902079,2.1704814,1,29.0
3446,0,1200.0,65.0,0,2.0,1,41.3819399,2.1767442,0,18.0
3447,6,4500.0,70.0,1,1.0,1,41.383914,2.1712184,1,64.0
3449,3,1800.0,110.0,0,3.0,1,41.4118861,2.1474854,1,16.0
3450,7,4900.0,325.0,1,5.0,5,41.3867502,2.1085343,1,15.0
3451,0,2500.0,70.0,0,1.0,1,41.3880939,2.1738907,1,36.0
3452,0,3500.0,90.0,1,2.0,1,41.392767,2.1580595,1,39.0
3453,1,3150.0,240.0,1,6.0,2,41.3963715,2.1533653,1,13.0
3454,0,1000.0,50.0,0,1.0,1,41.3775243,2.1723586,1,20.0
3455,0,1600.0,115.0,0,2.0,2,41.3876447,2.1491247,0,14.0
3456,4,900.0,88.0,1,3.0,2,41.5261591,2.1092881,1,10.0
3457,0,1400.0,60.0,0,2.0,2,41.3705643,2.1565955,1,23.0
3458,0,665.0,81.0,1,2.0,1,41.4205615,2.1590507,0,8.0
3459,0,950.0,70.0,0,1.0,1,41.3796903,2.1730372,0,14.0
3460,0,960.0,60.0,1,2.0,1,41.3785549,2.1264915,1,16.0
3461,0,2875.0,70.0,1,2.0,1,41.4036612,2.1738656,0,41.0
3462,0,650.0,89.0,0,2.0,1,41.5578843,2.0220513,1,7.0
3463,0,860.0,78.0,0,3.0,1,41.4410447,2.1825297,1,11.0
3464,0,1500.0,70.0,0,2.0,2,41.4029779,2.1667068,0,21.0
3465,6,2000.0,150.0,1,5.0,3,41.3993486,2.1527367,1,13.0
3466,0,1500.0,84.0,0,3.0,2,41.4108193,2.1719244,0,18.0
3468,0,1200.0,55.0,0,1.0,1,41.380153,2.1719822,0,22.0
3469,0,1700.0,122.0,0,2.0,1,41.3990373,2.1403862,0,14.0
3470,1,1850.0,100.0,1,4.0,1,41.3979513,2.1831645,0,19.0
3471,0,1500.0,80.0,1,2.0,2,41.4052846,2.1478569,1,19.0
