,rooms,bathrooms,exterior,hasLift,size,floor,longitude,latitude,price,hasParkingSpace,isParkingSpaceIncludedInPrice,0,chalet,flat,0,good,renew
5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5089,3.0,2.0,1.0,1.0,80.0,2.0,2.1638821,41.3750848,1900.0,0.0,0.0,0,0,1,0,1,0
5090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5112,3.0,2.0,1.0,1.0,90.0,4.0,2.1785522,41.3797686,1750.0,0.0,0.0,0,0,1,0,1,0
5113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5114,3.0,2.0,1.0,1.0,180.0,6.0,2.1639141,41.3912483,3700.0,0.0,0.0,0,0,1,0,1,0
5115,1.0,1.0,1.0,1.0,60.0,0.0,2.0118624,41.5603805,700.0,0.0,0.0,0,0,1,0,1,0
5116,3.0,2.0,1.0,1.0,92.0,3.0,2.1084761,41.538969,750.0,0.0,0.0,0,0,1,0,1,0
5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5118,2.0,1.0,1.0,1.0,70.0,4.0,2.1441569,41.4071111,1330.0,0.0,0.0,0,0,1,0,1,0
5119,3.0,1.0,1.0,1.0,65.0,5.0,2.1285613,41.377096,1000.0,0.0,0.0,0,0,1,0,1,0
5120,3.0,1.0,1.0,0.0,65.0,1.0,2.1841711,41.4001015,730.0,0.0,0.0,0,0,1,0,1,0
5121,3.0,3.0,1.0,1.0,180.0,3.0,2.1367073,41.4017044,2290.0,1.0,1.0,0,0,1,0,1,0
5122,4.0,2.0,1.0,1.0,120.0,6.0,2.1558129,41.3822839,1590.0,0.0,0.0,0,0,1,0,1,0
5123,1.0,1.0,1.0,0.0,49.0,1.0,2.1826375,41.3900546,715.0,0.0,0.0,0,0,1,0,1,0
5124,3.0,2.0,1.0,1.0,190.0,4.0,2.1424091,41.3950648,2500.0,1.0,1.0,0,0,1,0,1,0
5125,3.0,2.0,1.0,1.0,140.0,6.0,2.1078509,41.3885332,1600.0,1.0,1.0,0,0,1,0,1,0
5126,1.0,1.0,1.0,1.0,76.0,1.0,2.1723878,41.3848708,1250.0,0.0,0.0,0,0,1,0,1,0
5127,2.0,1.0,1.0,1.0,65.0,1.0,1.98437,41.28704,900.0,1.0,1.0,0,0,1,0,1,0
5128,4.0,2.0,1.0,1.0,90.0,3.0,2.1535665,41.3834772,1200.0,0.0,0.0,0,0,1,0,1,0
5129,2.0,3.0,0.0,0.0,220.0,0.0,2.4450796,41.5401962,1500.0,1.0,1.0,0,0,1,0,1,0
5130,1.0,2.0,1.0,1.0,75.0,7.0,2.1546121,41.3998539,1050.0,1.0,1.0,0,0,1,0,1,0
5131,4.0,2.0,1.0,1.0,130.0,1.0,2.1515386,41.3888063,1300.0,0.0,0.0,0,0,1,0,1,0
5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5134,3.0,2.0,1.0,1.0,120.0,4.0,2.0788492,41.5627431,1100.0,1.0,1.0,0,0,1,0,1,0
5135,3.0,1.0,1.0,0.0,68.0,3.0,2.0885571,41.3732024,650.0,0.0,0.0,0,0,1,0,1,0
5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5137,3.0,2.0,1.0,1.0,113.0,2.0,2.1849493,41.5321828,900.0,1.0,1.0,0,0,1,0,1,0
5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5139,2.0,2.0,1.0,0.0,95.0,1.0,2.1742199,41.3824448,2000.0,0.0,0.0,0,0,1,0,1,0
5140,2.0,1.0,1.0,1.0,70.0,5.0,2.1421565,41.3831075,1350.0,0.0,0.0,0,0,1,0,1,0
5141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5142,4.0,2.0,1.0,1.0,150.0,4.0,2.145171,41.4024873,1800.0,0.0,0.0,0,0,1,0,1,0
5143,2.0,1.0,1.0,1.0,70.0,5.0,2.1751767,41.3908794,1900.0,0.0,0.0,0,0,1,0,1,0
5144,2.0,2.0,0.0,1.0,80.0,10.0,2.1759623,41.3942159,2000.0,0.0,0.0,0,0,1,0,0,0
5145,3.0,1.0,1.0,1.0,80.0,3.0,2.1852958,41.4097841,1200.0,0.0,0.0,0,0,1,0,1,0
5146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5148,4.0,2.0,0.0,1.0,150.0,1.0,2.1478935,41.3967851,2250.0,0.0,0.0,0,0,1,0,1,0
5149,2.0,1.0,1.0,1.0,70.0,6.0,2.1409777,41.3807401,1300.0,0.0,0.0,0,0,1,0,1,0
5150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5152,3.0,2.0,1.0,1.0,90.0,2.0,2.1444984,41.4024909,1200.0,0.0,0.0,0,0,1,0,1,0
5153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5161,4.0,2.0,1.0,1.0,150.0,6.0,2.1784972,41.443603,1500.0,0.0,0.0,0,0,1,0,1,0
5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5165,3.0,2.0,1.0,1.0,90.0,3.0,2.0217648,41.2699135,2000.0,1.0,1.0,0,0,1,0,1,0
5166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5174,4.0,2.0,1.0,1.0,110.0,6.0,2.1640244,41.4000648,1750.0,0.0,0.0,0,0,1,0,1,0
5175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5176,3.0,2.0,1.0,0.0,80.0,2.0,2.1758884,41.3778407,1200.0,0.0,0.0,0,0,1,0,1,0
5177,4.0,2.0,1.0,1.0,100.0,2.0,2.0361655,41.3415243,850.0,0.0,0.0,0,0,1,0,1,0
5178,2.0,2.0,1.0,1.0,100.0,2.0,2.2116135,41.4018496,2000.0,0.0,0.0,0,0,1,0,1,0
5179,2.0,2.0,1.0,1.0,75.0,1.0,2.1758561,41.418494,1000.0,0.0,0.0,0,0,1,0,1,0
5180,2.0,1.0,1.0,0.0,65.0,4.0,2.1398856,41.3838761,780.0,0.0,0.0,0,0,1,0,1,0
5181,1.0,1.0,0.0,0.0,40.0,1.0,2.1769665,41.3876525,1000.0,0.0,0.0,0,0,1,0,1,0
5182,2.0,1.0,1.0,0.0,65.0,1.0,2.1741729,41.3829397,1600.0,0.0,0.0,0,0,1,0,1,0
5183,2.0,1.0,1.0,0.0,60.0,1.0,2.1780142,41.3797043,1350.0,0.0,0.0,0,0,1,0,1,0
5184,2.0,1.0,1.0,0.0,55.0,1.0,2.1741729,41.3829397,1600.0,0.0,0.0,0,0,1,0,1,0
5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5187,1.0,1.0,1.0,1.0,70.0,1.0,2.1774322,41.387022,1200.0,0.0,0.0,0,0,1,0,1,0
5189,3.0,2.0,1.0,1.0,110.0,6.0,2.2147807,41.406816,2400.0,0.0,0.0,0,0,1,0,1,0
5190,2.0,1.0,1.0,0.0,65.0,4.0,2.1663414,41.379526,830.0,0.0,0.0,0,0,1,0,1,0
5191,3.0,2.0,1.0,1.0,86.0,1.0,2.4925379,41.5540528,1200.0,1.0,1.0,0,0,1,0,0,0
5192,3.0,2.0,1.0,1.0,78.0,0.0,2.4925379,41.5540528,1200.0,1.0,1.0,0,0,1,0,0,0
5193,2.0,1.0,1.0,1.0,65.0,6.0,2.1738506,41.4212479,900.0,0.0,0.0,0,0,1,0,1,0
5194,3.0,1.0,1.0,1.0,100.0,3.0,2.1853527,41.3994065,1500.0,0.0,0.0,0,0,1,0,1,0
5195,1.0,1.0,1.0,1.0,38.0,3.0,2.1765229,41.3771251,700.0,0.0,0.0,0,0,1,0,1,0
5196,0.0,1.0,1.0,1.0,48.0,1.0,2.1780032,41.3786099,790.0,0.0,0.0,0,0,1,0,1,0
5197,2.0,1.0,1.0,1.0,70.0,3.0,2.1974514,41.402666,1700.0,1.0,1.0,0,0,1,0,1,0
5198,2.0,2.0,1.0,1.0,140.0,1.0,2.1624383,41.3895627,2500.0,0.0,0.0,0,0,1,0,1,0
5199,2.0,1.0,1.0,1.0,65.0,2.0,2.0953318,41.3260102,750.0,0.0,0.0,0,0,1,0,1,0
5200,2.0,1.0,1.0,1.0,60.0,3.0,2.4817008,41.5722792,650.0,0.0,0.0,0,0,1,0,1,0
5201,2.0,1.0,1.0,0.0,50.0,4.0,2.1656311,41.3816291,830.0,0.0,0.0,0,0,1,0,1,0
5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5203,3.0,2.0,1.0,1.0,85.0,2.0,2.1651821,41.3727848,1850.0,0.0,0.0,0,0,1,0,1,0
5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5205,1.0,1.0,1.0,1.0,45.0,4.0,2.1561108,41.406227,725.0,0.0,0.0,0,0,1,0,1,0
5206,2.0,1.0,1.0,1.0,65.0,1.0,2.1389561,41.4068749,1350.0,1.0,1.0,0,0,1,0,1,0
5207,4.0,2.0,0.0,1.0,113.0,2.0,2.1143969,41.3852165,1800.0,0.0,0.0,0,0,1,0,0,0
5208,1.0,1.0,1.0,1.0,52.0,4.0,2.1739171,41.3877969,2000.0,0.0,0.0,0,0,1,0,1,0
5209,1.0,1.0,0.0,0.0,63.0,1.0,2.2066034,41.398424,1450.0,0.0,0.0,0,0,1,0,0,0
5210,1.0,1.0,0.0,0.0,60.0,0.0,2.1604294,41.401011,1250.0,0.0,0.0,0,0,1,0,0,0
5211,1.0,1.0,0.0,1.0,30.0,7.0,2.1607317,41.3849008,3850.0,0.0,0.0,0,0,1,0,0,0
5213,5.0,3.0,0.0,1.0,150.0,2.0,2.1649024,41.391104,4000.0,0.0,0.0,0,0,1,0,0,0
5214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5215,4.0,2.0,0.0,1.0,91.0,18.0,2.2144967,41.4029439,3400.0,0.0,0.0,0,0,1,0,0,0
5216,3.0,2.0,1.0,1.0,130.0,11.0,2.2171901,41.4050324,3000.0,1.0,1.0,0,0,1,0,1,0
5217,3.0,2.0,0.0,0.0,300.0,0.0,1.7759444,41.3201857,1800.0,0.0,0.0,0,1,0,0,1,0
5218,4.0,2.0,0.0,1.0,180.0,1.0,2.1936654,41.3905413,2675.0,1.0,1.0,0,0,1,0,1,0
5219,3.0,2.0,0.0,0.0,110.0,3.0,2.1796668,41.3942497,2950.0,0.0,0.0,0,0,1,0,1,0
5220,3.0,2.0,0.0,1.0,100.0,4.0,2.1720575,41.3882669,1900.0,0.0,0.0,0,0,1,0,0,0
5221,3.0,2.0,0.0,1.0,135.0,3.0,2.1639157,41.397689,2500.0,0.0,0.0,0,0,1,0,0,0
5222,3.0,2.0,1.0,0.0,100.0,1.0,2.1730762,41.376496,1700.0,0.0,0.0,0,0,1,0,1,0
5223,3.0,2.0,1.0,1.0,84.0,4.0,2.22402,41.41279,1500.0,1.0,1.0,0,0,1,0,1,0
5224,3.0,3.0,0.0,1.0,120.0,5.0,2.1668717,41.3882338,1900.0,0.0,0.0,0,0,1,0,0,0
5225,3.0,2.0,1.0,1.0,100.0,2.0,2.1648024,41.391104,2800.0,0.0,0.0,0,0,1,0,1,0
5226,3.0,2.0,1.0,1.0,130.0,14.0,2.2174492,41.4105841,4500.0,1.0,1.0,0,0,1,0,1,0
5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5228,3.0,2.0,1.0,1.0,97.0,3.0,2.1650943,41.3949866,1900.0,0.0,0.0,0,0,1,0,1,0
5229,3.0,2.0,1.0,1.0,160.0,3.0,2.1821693,41.3805842,3650.0,0.0,0.0,0,0,1,0,1,0
5230,1.0,1.0,1.0,0.0,80.0,1.0,2.1851693,41.3838842,2150.0,0.0,0.0,0,0,1,0,1,0
5231,3.0,2.0,1.0,1.0,116.0,1.0,2.0619352,41.3789596,2000.0,1.0,1.0,0,0,1,0,1,0
5232,2.0,2.0,1.0,1.0,100.0,6.0,2.1700738,41.395015,3500.0,0.0,0.0,0,0,1,0,1,0
5233,3.0,2.0,0.0,1.0,82.0,3.0,2.1716776,41.4067204,1400.0,0.0,0.0,0,0,1,0,0,0
5234,3.0,2.0,0.0,1.0,97.0,4.0,2.1642943,41.3959866,1900.0,0.0,0.0,0,0,1,0,0,0
5235,2.0,2.0,1.0,1.0,60.0,6.0,2.1399168,41.3988955,1490.0,0.0,0.0,0,0,1,0,1,0
5236,2.0,2.0,1.0,1.0,70.0,7.0,2.1405168,41.3976955,1490.0,0.0,0.0,0,0,1,0,1,0
5237,5.0,3.0,1.0,1.0,140.0,3.0,2.1650005,41.3876482,3200.0,0.0,0.0,0,0,1,0,1,0
5238,2.0,1.0,1.0,1.0,60.0,3.0,2.0158217,41.5615316,690.0,1.0,1.0,0,0,1,0,1,0
5239,3.0,1.0,1.0,0.0,60.0,3.0,2.0723371,41.3678623,700.0,0.0,0.0,0,0,1,0,1,0
5242,5.0,2.0,1.0,0.0,130.0,1.0,2.1836861,41.3836105,3000.0,0.0,0.0,0,0,1,0,1,0
5243,4.0,3.0,1.0,1.0,178.0,5.0,2.1248812,41.4041313,3200.0,0.0,0.0,0,0,1,0,1,0
5244,5.0,4.0,1.0,1.0,180.0,3.0,2.1401103,41.389364,2500.0,0.0,0.0,0,0,1,0,1,0
5245,4.0,2.0,1.0,0.0,98.0,2.0,2.1684312,41.4272379,850.0,0.0,0.0,0,0,1,0,1,0
5246,2.0,3.0,1.0,1.0,360.0,3.0,2.2006189,41.3981975,4600.0,1.0,1.0,0,0,1,0,1,0
5247,1.0,1.0,1.0,0.0,30.0,4.0,2.1919703,41.3760856,945.0,0.0,0.0,0,0,1,0,1,0
5248,1.0,1.0,0.0,1.0,100.0,3.0,2.183951,41.3830023,1400.0,0.0,0.0,0,0,1,0,0,0
5249,3.0,3.0,1.0,1.0,136.0,2.0,2.1790636,41.383386,2500.0,0.0,0.0,0,0,1,0,1,0
5250,3.0,2.0,1.0,1.0,100.0,0.0,2.1914634,41.4210951,1300.0,0.0,0.0,0,0,1,0,1,0
5251,1.0,1.0,1.0,1.0,180.0,5.0,2.1599957,41.3993043,2750.0,0.0,0.0,0,0,1,0,1,0
5252,3.0,3.0,0.0,1.0,180.0,2.0,2.1489714,41.399417,3000.0,0.0,0.0,0,0,1,0,0,0
5253,3.0,2.0,0.0,0.0,124.0,2.0,2.1810437,41.4117353,1750.0,0.0,0.0,0,0,1,0,0,0
5254,2.0,1.0,0.0,1.0,61.0,2.0,2.168312,41.4063608,1050.0,0.0,0.0,0,0,1,0,0,0
5255,2.0,1.0,1.0,1.0,140.0,4.0,2.1605314,41.3858539,2500.0,0.0,0.0,0,0,1,0,1,0
5256,1.0,1.0,1.0,1.0,43.0,3.0,2.1739288,41.3997997,850.0,0.0,0.0,0,0,1,0,1,0
5257,4.0,2.0,1.0,1.0,97.0,8.0,2.0166784,41.5696886,900.0,0.0,0.0,0,0,1,0,1,0
5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5259,2.0,2.0,0.0,1.0,116.0,1.0,2.1682378,41.3779559,1500.0,0.0,0.0,0,0,1,0,0,0
5260,4.0,2.0,0.0,0.0,300.0,0.0,1.9549226,41.2760322,3500.0,0.0,0.0,0,1,0,0,1,0
5261,3.0,2.0,0.0,1.0,120.0,15.0,2.2163093,41.40479,3500.0,0.0,0.0,0,0,1,0,1,0
5262,2.0,1.0,0.0,1.0,60.0,0.0,1.814309,41.2344647,1350.0,0.0,0.0,0,0,1,0,1,0
5263,3.0,2.0,1.0,1.0,140.0,6.0,2.1087101,41.3859185,1600.0,1.0,1.0,0,0,1,0,1,0
5264,0.0,1.0,1.0,0.0,110.0,0.0,2.1210671,41.39436,1650.0,1.0,1.0,0,0,1,0,1,0
5265,3.0,1.0,1.0,1.0,80.0,6.0,2.1012264,41.3589554,850.0,0.0,0.0,0,0,1,0,1,0
5266,3.0,2.0,1.0,1.0,140.0,2.0,2.1623258,41.3894461,3400.0,0.0,0.0,0,0,1,0,1,0
5267,3.0,2.0,0.0,0.0,90.0,1.0,2.1655476,41.3700543,2100.0,0.0,0.0,0,0,1,0,0,0
5268,3.0,2.0,1.0,1.0,95.0,1.0,1.8144159,41.23708,1200.0,1.0,1.0,0,0,1,0,1,0
5269,3.0,2.0,0.0,1.0,108.0,6.0,2.1754831,41.3840536,3000.0,0.0,0.0,0,0,1,0,1,0
5270,3.0,1.0,1.0,1.0,75.0,1.0,2.0892211,41.3219154,800.0,0.0,0.0,0,0,1,0,1,0
5271,1.0,1.0,1.0,1.0,75.0,7.0,2.1716504,41.3860835,2200.0,0.0,0.0,0,0,1,0,1,0
5272,2.0,1.0,1.0,1.0,58.0,2.0,2.1444511,41.3870363,1300.0,0.0,0.0,0,0,1,0,1,0
5273,2.0,1.0,1.0,0.0,50.0,1.0,2.1666217,41.3831963,900.0,0.0,0.0,0,0,1,0,1,0
5274,2.0,3.0,1.0,1.0,160.0,2.0,2.1297902,41.3934306,2850.0,1.0,1.0,0,0,1,0,1,0
5275,4.0,2.0,1.0,1.0,95.0,6.0,2.1155961,41.546897,950.0,0.0,0.0,0,0,1,0,1,0
5276,1.0,1.0,1.0,1.0,45.0,4.0,2.1811693,41.3840842,2550.0,0.0,0.0,0,0,1,0,1,0
5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5278,2.0,1.0,1.0,1.0,70.0,1.0,2.1164459,41.3897851,2050.0,0.0,0.0,0,0,1,0,1,0
5279,2.0,1.0,1.0,0.0,65.0,3.0,2.166094,41.4238986,900.0,0.0,0.0,0,0,1,0,1,0
5280,3.0,2.0,1.0,1.0,100.0,0.0,2.1875634,41.4229951,1300.0,0.0,0.0,0,0,1,0,1,0
5281,2.0,1.0,1.0,0.0,75.0,1.0,2.1917043,41.3789061,1590.0,0.0,0.0,0,0,1,0,1,0
5282,3.0,1.0,1.0,1.0,80.0,7.0,2.2054157,41.4192028,1000.0,0.0,0.0,0,0,1,0,1,0
5283,2.0,1.0,1.0,1.0,70.0,1.0,2.2681801,41.4683958,950.0,1.0,1.0,0,0,1,0,1,0
5284,1.0,1.0,1.0,1.0,50.0,5.0,2.1699035,41.3888877,1100.0,0.0,0.0,0,0,1,0,1,0
5285,2.0,1.0,1.0,1.0,65.0,1.0,2.4093964,41.595628,650.0,1.0,1.0,0,0,1,0,1,0
5286,3.0,1.0,1.0,1.0,60.0,6.0,2.1864576,41.3855552,1250.0,0.0,0.0,0,0,1,0,1,0
5287,2.0,1.0,1.0,1.0,70.0,1.0,2.1145459,41.3926851,1950.0,0.0,0.0,0,0,1,0,1,0
5288,2.0,2.0,1.0,1.0,82.0,2.0,1.9804502,41.2793451,850.0,0.0,0.0,0,0,1,0,1,0
5289,1.0,1.0,1.0,1.0,80.0,7.0,2.1432416,41.3880402,1800.0,0.0,0.0,0,0,1,0,1,0
5290,2.0,2.0,1.0,1.0,100.0,6.0,2.1546181,41.4007045,2400.0,0.0,0.0,0,0,1,0,1,0
5291,3.0,3.0,1.0,1.0,108.0,0.0,2.1573669,41.4020709,1650.0,1.0,0.0,0,0,1,0,1,0
5292,1.0,1.0,1.0,1.0,65.0,4.0,2.1227038,41.3965852,1650.0,0.0,0.0,0,0,1,0,1,0
5293,2.0,1.0,1.0,1.0,90.0,2.0,2.1505564,41.3893515,1400.0,0.0,0.0,0,0,1,0,1,0
5294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5295,4.0,2.0,1.0,1.0,145.0,9.0,2.1235214,41.3860578,1700.0,0.0,0.0,0,0,1,0,1,0
5296,2.0,2.0,1.0,1.0,101.0,2.0,2.1295705,41.4137081,2100.0,1.0,1.0,0,0,1,0,0,0
5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5298,2.0,1.0,1.0,1.0,65.0,1.0,2.1628171,41.3977095,1975.0,0.0,0.0,0,0,1,0,1,0
5299,4.0,3.0,0.0,0.0,310.0,0.0,2.04239,41.46523,3000.0,1.0,1.0,0,1,0,0,1,0
5300,2.0,1.0,1.0,0.0,70.0,1.0,2.1607996,41.4016102,1200.0,0.0,0.0,0,0,1,0,1,0
5301,3.0,2.0,1.0,1.0,140.0,6.0,2.1094596,41.3882199,1600.0,1.0,1.0,0,0,1,0,1,0
5302,3.0,3.0,0.0,1.0,100.0,1.0,2.1624712,41.3924201,2500.0,0.0,0.0,0,0,1,0,1,0
5303,4.0,1.0,1.0,0.0,125.0,1.0,2.1199414,41.5260952,800.0,0.0,0.0,0,0,1,0,1,0
5304,3.0,2.0,1.0,1.0,95.0,6.0,2.1618256,41.4090251,1480.0,0.0,0.0,0,0,1,0,1,0
5306,4.0,2.0,1.0,1.0,80.0,3.0,2.1462066,41.3936722,1300.0,0.0,0.0,0,0,1,0,1,0
5307,1.0,1.0,1.0,1.0,60.0,2.0,2.1514731,41.4012476,975.0,0.0,0.0,0,0,1,0,1,0
5308,3.0,1.0,1.0,1.0,90.0,3.0,2.1431721,41.3890412,1100.0,0.0,0.0,0,0,1,0,1,0
5309,3.0,2.0,1.0,1.0,135.0,2.0,2.1477523,41.393725,3190.0,0.0,0.0,0,0,1,0,1,0
5310,4.0,2.0,0.0,1.0,190.0,3.0,2.120157,41.3979179,2500.0,0.0,0.0,0,0,1,0,0,0
5311,2.0,2.0,1.0,1.0,75.0,11.0,2.2090541,41.3990245,2000.0,1.0,1.0,0,0,1,0,1,0
5312,2.0,1.0,1.0,1.0,57.0,3.0,2.1706563,41.3891418,1850.0,0.0,0.0,0,0,1,0,1,0
5313,1.0,1.0,1.0,0.0,50.0,4.0,2.1798517,41.3858501,1050.0,0.0,0.0,0,0,1,0,1,0
5314,2.0,1.0,1.0,0.0,77.0,1.0,2.1708004,41.3852468,3000.0,0.0,0.0,0,0,1,0,1,0
5315,4.0,3.0,1.0,1.0,155.0,1.0,1.7950207,41.232796,2400.0,0.0,0.0,0,0,1,0,0,0
5316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
