ID,propertyCode,thumbnail,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,province,municipality,district,neighborhood,latitude,longitude,showAddress,url,hasVideo,newDevelopment,hasLift,priceByArea
4019,33784601,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREw2vIQcpTKem3N3%2BXk8PcNaeLt1256vSVqdI7RmI2pIenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=173845468,31,4,1100,flat,61,1,1,1,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.3924722,2.1623887,0,http://www.idealista.com/33784601,0,0,1,18
4020,33656839,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROX1D06ZYQA5FEJ1k9f%2BY2nAc0VyFMg1psCe9wUMQS4uenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-788300018,10,7,2200,flat,100,1,1,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.3955539,2.1438673,0,http://www.idealista.com/33656839,0,0,1,22
4021,33464116,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREDYw0c2ULrngNIm%2BLcDOacRoMJkvuft77oVCOMwYlClenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1334239890,6,2,2300,flat,130,1,2,2,Barcelona,Barcelona,Eixample,L'Antiga Esquerra de l'Eixample,41.3885666,2.1605615,1,http://www.idealista.com/33464116,1,0,1,18
4022,32982388,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBwCtmQLBR%2BRR02MWL2XxPTkx6z9VTkCqQsZpmnqzcKtenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=2114989518,17,1,1400,flat,90,1,2,1,Barcelona,Barcelona,GrÃ cia,El Camp d'En Grassot i GrÃ cia Nova,41.4049413,2.160833,0,http://www.idealista.com/32982388,0,0,1,16
4023,34261388,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRK1wDV1zNceugAra3vMKtA3qjKs%2Bq5py%2BeFLk89WvSzMenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1596989683,14,3,2600,flat,120,1,3,2,Barcelona,Barcelona,Ciutat Vella,El GÃ_tic,41.38053,2.17774,0,http://www.idealista.com/34261388,0,0,1,22
4024,34319835,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDDU8rQlNNAlwE8Qaju1oqj0RT4RTpotpVIVq9OG3agpenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1564251046,11,3,1450,flat,115,1,2,2,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.3985443,2.1651484,0,http://www.idealista.com/34319835,0,0,1,13
4025,34155285,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRM2Nw4C6cF9n1TeaLfznep70qiThqmH40Te23S7KbEGvenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1294833331,40,0,2300,chalet,250,0,5,4,Barcelona,Sant Pere de Ribes,Vallpineda-Rocamar,,41.2475192,1.7960641,0,http://www.idealista.com/34155285,0,0,0,9
4026,34087515,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFX5ARcEHFaIFdlzbZ6nKPuklyJV%2FFEb98FsAuAMG2yRenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1966846582,38,1,2195,flat,288,1,5,4,Barcelona,Barcelona,SarriÃ -Sant Gervasi,El Putget i FarrÃ_,41.4006538,2.1450849,0,http://www.idealista.com/34087515,0,0,1,8
4027,34018460,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCZTECCziOOgliwV137zkauc1IdoVcaPg6Bj8f37qtl3enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1836805613,21,2,2000,flat,96,1,2,1,Barcelona,Sitges,Vinyet-Terramar-Can Pei-Can Girona,,41.2341697,1.7964804,0,http://www.idealista.com/34018460,0,0,0,21
4029,33980287,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRG5bC9Vr%2Bsg9Ig5zS%2BmMTcH3w3nmh2rv10wbr3OfnqalenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=539316948,23,1000,4450,chalet,423,0,5,4,Barcelona,Sant VicenÃ§ de Montalt,,,41.582797,2.5072361,0,http://www.idealista.com/33980287,0,0,0,11
4031,34435066,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMZfW1F8GeUpdKHhZbDnIRdtgCXzHMilL%2Bw9kj8NohdmenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=966520052,22,6,3500,flat,186,1,3,2,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.3896483,2.1619141,0,http://www.idealista.com/34435066,0,0,1,19
4032,34363597,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROfJRXTXV5UBaugAMVhIVgG1B3jUQaCN9l%2FE8wPaToJ6enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=234795065,15,1,850,flat,30,1,2,1,Barcelona,Barcelona,Ciutat Vella,El Raval,41.3798648,2.1699349,0,http://www.idealista.com/34363597,0,0,0,28
4033,34363608,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLIEwEO1KIgE7ACgRKs0HeOMG1JbMAy%2BoeDTi8rkxuwPenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=667397349,16,2,850,flat,30,1,2,1,Barcelona,Barcelona,Ciutat Vella,El Raval,41.3829648,2.1729349,0,http://www.idealista.com/34363608,0,0,0,28
4034,34660489,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKkh2u9KzNK51pZquMRZDdNFTSflG5mqQ78oRPrv6qJDenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1275903322,25,3,1750,flat,90,1,2,1,Barcelona,Barcelona,Eixample,La Sagrada FamÃ_lia,41.4045913,2.1749539,0,http://www.idealista.com/34660489,1,0,1,19
4036,34410099,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMhQEFU%2Ft1m%2FpTRx%2F14kkbXgovWduIeZ8xk3v3XSHtKyenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1363708310,40,4,1400,flat,150,1,4,2,Barcelona,Barcelona,GrÃ cia,La Salut,41.4088323,2.1572441,0,http://www.idealista.com/34410099,0,0,1,9
4037,34380110,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRG5bC9Vr%2Bsg9Ig5zS%2BmMTcEtZSkpVEkY2gf2EZQzuLc2enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-684932033,15,4,850,flat,30,1,2,1,Barcelona,Barcelona,Ciutat Vella,El Raval,41.3829648,2.1701349,0,http://www.idealista.com/34380110,0,0,0,28
4039,33940847,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFsqnI1fmmKhHwn4Jg%2Fu2F3MEz6zeNwoxjg7aGTDbAHvenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1514261828,7,3,1450,duplex,120,1,2,2,Barcelona,Barcelona,GrÃ cia,Vila de GrÃ cia,41.4006093,2.163707,0,http://www.idealista.com/33940847,0,0,1,12
4040,34203141,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCwJxgWD2HQ2kFhbl1%2BAwd1vZImy%2FYD4v6%2BnzpvSBb3BenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1052703957,25,1000,1900,chalet,270,0,4,2,Barcelona,Montcada i Reixac,Reixac-Vallensana,,41.4768121,2.2071074,0,http://www.idealista.com/34203141,0,0,0,7
4041,34316484,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLIEwEO1KIgE7ACgRKs0HeMIARjIdYGayrbB25cn%2FoPyenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-982415930,17,2,3000,flat,130,1,5,2,Barcelona,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,41.3880722,2.1860236,0,http://www.idealista.com/34316484,0,0,1,23
4042,34810043,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFNAMRChbFxwJpZ6PSO%2FgZ3pYcXmJGMyxEFCtdcK99AEenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-317713297,32,5,2400,penthouse,205,1,4,5,Barcelona,Esplugues de Llobregat,,,41.3747875,2.0879942,0,http://www.idealista.com/34810043,0,0,1,12
4043,34795528,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDDU8rQlNNAlwE8Qaju1oqi73Xv0fjklDQQuhU0LKMXPenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1619771823,23,2,1850,flat,80,1,3,2,Barcelona,Barcelona,Sants-MontjuÃ¯c,El Poble Sec - Parc de MontjuÃ¯c,41.3767886,2.1653371,0,http://www.idealista.com/34795528,0,0,1,23
4044,34795642,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRGQExMC%2F8dh0rleYQwZRXT9qPwFJsA6pHdv%2B%2B53EA0X8enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=418084197,22,2,1850,flat,80,1,3,2,Barcelona,Barcelona,Eixample,Sant Antoni,41.3771767,2.1669972,0,http://www.idealista.com/34795642,0,0,1,23
4045,34806791,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIa%2B1qG8rfd4kCLUYbYsxsWe05i1cT8CYvw4oYJcxIjienbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-2051603343,34,4,2000,flat,130,1,4,3,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.3967717,2.1642769,0,http://www.idealista.com/34806791,0,0,1,15
4046,34812042,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRORIBzq3DeBCn0icempsoICoGuzDfxdlRfEZ3kFi97l8enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-539242091,27,4,800,flat,70,1,3,1,Barcelona,Barcelona,Sant Andreu,Sant Andreu,41.4270424,2.1843189,0,http://www.idealista.com/34812042,0,0,1,11
4047,34819541,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFTP%2FSq%2BGi1w3KcKBBGGT7Qa%2FP9H1m%2BQv9GW7HmCcGXQenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1443616394,12,0,590,flat,85,1,3,2,Barcelona,Terrassa,Ponent,Ca n'Aurell,41.5644977,2.0022127,0,http://www.idealista.com/34819541,0,0,1,7
4048,34813996,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROFKVW2iQZa8AgrRq2JhXoRgrhI9ExPC%2BuQh1d%2BRGtDpenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1312946333,29,6,1300,flat,85,1,3,2,Barcelona,Barcelona,Les Corts,La Maternitat i Sant Ramon,41.3766612,2.126388,0,http://www.idealista.com/34813996,0,0,1,15
4049,34772558,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPfS%2B%2FaE91D7SQcaBpMtjdnlqNJkV9pbET8oCxsKRWa1enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1813970214,16,3,1600,flat,150,1,3,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.3989612,2.1497468,0,http://www.idealista.com/34772558,0,0,1,11
4050,34728209,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROFKVW2iQZa8AgrRq2JhXoR7c8IE2wwotbTXqmcvogORenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1943149917,21,9,1700,flat,137,0,4,3,Barcelona,Barcelona,Les Corts,La Maternitat i Sant Ramon,41.3851469,2.1261405,0,http://www.idealista.com/34728209,0,0,1,12
4051,34569554,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKtcSBZR2LTxg0Wb70POKxpLl%2BwPxDYX62nJn9VLr7R1enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1834878746,19,5,1200,flat,125,1,2,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.4026378,2.1385269,1,http://www.idealista.com/34569554,0,0,1,10
4052,34598084,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCguzFdVm2a8zkIPlee5TGrqYNEgMRSUv%2BH%2BEKnLyNvOenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1907373652,18,6,1150,flat,85,1,2,2,Barcelona,Barcelona,Eixample,El Fort Pienc,41.4010167,2.1822797,0,http://www.idealista.com/34598084,0,0,1,14
4053,34740922,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDjQRTl9NQ6tDLc%2BAsm0%2BT71quHbhEhbXH6dv%2Bp7HDnRenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=783690296,21,2,580,flat,105,0,3,2,Barcelona,Vilafranca del PenedÃ¨s,Barceloneta - MolÃ_ d'En Rovira,,41.3454913,1.7102155,0,http://www.idealista.com/34740922,0,0,1,6
4054,34762295,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRF12GRJXyRDWcXnsUz%2BBJfOmzQ6YrVaK8U87utaklAICenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1428339138,11,5,1600,flat,70,1,1,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.396502,2.1476449,0,http://www.idealista.com/34762295,0,0,1,23
4055,34908636,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFudvjJ8hmqpMmX4Kwj%2BrVDqbyrPFD3dn2LiUMroCjp0enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-811035780,13,1000,1500,chalet,180,0,4,2,Barcelona,Olivella,Mas Mestre,,41.2882812,1.7566047,0,http://www.idealista.com/34908636,0,0,0,8
4056,34880267,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMR15bbKgou6iZLh8Z9egfXRPnNvVz9RenheA5MeeHkrenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1732533764,11,7,4200,flat,350,0,7,3,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.3912153,2.1677704,0,http://www.idealista.com/34880267,0,0,1,12
4057,34899335,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCtiwW0CTeH1cuR83osTfT%2BvritQECJQmY%2FhIGIC6xCNenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1499232324,17,1000,1350,chalet,120,0,4,3,Barcelona,Sitges,Vallpineda-Santa Barbara,,41.2485548,1.8039423,0,http://www.idealista.com/34899335,0,0,0,11
4058,34267489,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRG7haBzr1pDmhA07whhcBlEy4qf2HVICej2k%2BIg%2BtQBOenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1108591676,5,4,1800,flat,160,1,2,2,Barcelona,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,41.3850821,2.178735,0,http://www.idealista.com/34267489,0,0,1,11
4059,34353125,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMPQgMd5j9zwzkVXSVmQBAuizizjdBTP3TIscvnb2eWqenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1754054244,5,5,1250,flat,51,0,1,1,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.4021443,2.1668484,0,http://www.idealista.com/34353125,0,0,1,25
4060,34450625,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKoQMpIX32y%2BFIhXr3N7%2FcZz7oqKUiUnyhOSh0PTt%2FSoenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=759101724,14,2,1995,flat,50,1,1,1,Barcelona,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,41.3858908,2.1815109,0,http://www.idealista.com/34450625,0,0,1,40
4061,34446193,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFo%2BcZahF6mfn0pd6%2F6rQoKqhIL05rdiJ4GRHV9GHHfEenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1237853461,21,4,1100,flat,70,0,1,1,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.3909722,2.1663887,0,http://www.idealista.com/34446193,0,0,1,16
4062,34450808,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMhQEFU%2Ft1m%2FpTRx%2F14kkbUQ8czat1rU8SsqtpRmWDFoenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=881481188,7,2,1990,flat,50,1,1,1,Barcelona,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,41.3855818,2.1828135,0,http://www.idealista.com/34450808,0,0,1,40
4063,34901259,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNz0exwmVWWmO4N7YYmr%2FBKiIK8IKyZ7seu%2F4FfFMWHuenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=176760609,12,1000,890,chalet,130,0,4,1,Barcelona,Sabadell,Centre,,41.5409148,2.1070785,0,http://www.idealista.com/34901259,0,0,0,7
4064,34890475,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCIvktnjArKu8%2F4GmLzFGs2DKaz9W7VZQKJMCEW6sbPKenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=103234218,14,1,1350,flat,55,1,1,1,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Les Tres Torres,41.3991377,2.1292664,0,http://www.idealista.com/34890475,0,0,1,25
4065,34876874,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRK2WJJdi%2Bv1fmlsOHuFp9PWurSmxFpZAkmq9j%2F5CiqdWenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-72803657,19,1,1100,flat,69,1,2,1,Barcelona,Barcelona,Eixample,El Fort Pienc,41.3964076,2.1775546,0,http://www.idealista.com/34876874,0,0,1,16
4066,34881802,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNANnkzKorcrS1GLImW2vKo890RlbwV2CgsHeHG9VXZBenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=525111611,8,3,600,studio,26,1,0,1,Barcelona,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,41.384728,2.1805226,0,http://www.idealista.com/34881802,0,0,0,23
4067,34890536,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBjxxm8Kj8GOCIqxVquzPju8NenxcznMNei7wVGyEyfaenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=396010586,9,3,1700,flat,122,0,3,1,Barcelona,Barcelona,Sant MartÃ_,El Parc i la Llacuna del Poblenou,41.3930254,2.1895373,0,http://www.idealista.com/34890536,0,0,1,14
4068,34890271,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJ5FkRErmoY37ypNQUbRKNLzFUzWrATArzZYclTY7CvaenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1925771734,12,2,1700,penthouse,120,1,3,2,Barcelona,Barcelona,Sant MartÃ_,El Camp de l'Arpa del Clot,41.4113615,2.1787117,0,http://www.idealista.com/34890271,0,0,1,14
4070,34923481,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRD6lSqtlfunNCDSycIklIYwr76f8wd6yPAKJWBwedwnRenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=60244031,12,10,1500,flat,70,1,2,2,Barcelona,Sant AdriÃ¡ de BesÃ_s,,,41.4170265,2.2250675,0,http://www.idealista.com/34923481,0,0,1,21
4071,34914822,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROfEzotQ76k0u8Jan9S5wXD6mO0i%2Bm1NdxZcAEN%2BpLYqenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-491162256,14,0,1500,chalet,260,0,4,3,Barcelona,Montgat,,,41.47422,2.2847899,0,http://www.idealista.com/34914822,0,0,0,6
